s_Id,filename,happen_Dt,happen_Place,kind_Cd,color_Cd,age,weight,notice_No,notice_Sdt,notice_Edt,popfile,process_State,sex_Cd,neuter_Yn,special_Mark,care_Nm,care_Tel,care_Addr,org_Nm,org_Nm_C,officetel
507,http://www.animal.go.kr/files/shelter/2024/04/202405101405435_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰색,2024(60일미만)(년생),3(Kg),충북-괴산-2024-00139,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405435.jpg,보호중,F,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
508,http://www.animal.go.kr/files/shelter/2024/04/20240510140588_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰색,2024(60일미만)(년생),3(Kg),충북-괴산-2024-00138,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240510140588.jpg,보호중,F,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
509,http://www.animal.go.kr/files/shelter/2024/04/202405101405874_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰색,2024(60일미만)(년생),3(Kg),충북-괴산-2024-00137,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405874.jpg,보호중,M,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
510,http://www.animal.go.kr/files/shelter/2024/04/202405101305113_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰검색,2024(60일미만)(년생),3(Kg),충북-괴산-2024-00136,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305113.jpg,보호중,M,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
511,http://www.animal.go.kr/files/shelter/2024/04/202405101305124_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰검색,2024(60일미만)(년생),3(Kg),충북-괴산-2024-00135,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305124.jpg,보호중,M,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
512,http://www.animal.go.kr/files/shelter/2024/04/202405101305421_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,보린들,2024(60일미만)(년생),3(Kg),충북-괴산-2024-00134,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305421.jpg,보호중,M,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
513,http://www.animal.go.kr/files/shelter/2024/04/202405101305449_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰색,2024(60일미만)(년생),0.5(Kg),충북-괴산-2024-00147,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305449.jpg,보호중,F,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
514,http://www.animal.go.kr/files/shelter/2024/04/202405101305453_s[1].jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰색,2024(년생),0.5(Kg),충북-괴산-2024-00146,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305453.jpg,보호중,M,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
515,http://www.animal.go.kr/files/shelter/2024/04/202405101305399_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰색,2024(년생),0.5(Kg),충북-괴산-2024-00145,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305399.jpg,보호중,M,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
516,http://www.animal.go.kr/files/shelter/2024/04/202405101305221_s.jpg,20240509,청안면 청안읍내로1길 100-22,[개] 믹스견,흰색,2022(년생),12(Kg),충북-괴산-2024-00144,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101305221.jpg,보호중,F,U,온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도,괴산군,043-830-3235
517,http://www.animal.go.kr/files/shelter/2024/04/202405101005208_s.jpg,20240509,사북면 인람리 산 1-5,[개] 믹스견,흰+갈+검정,2019(년생),10(Kg),강원-춘천-2024-00183,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101005208.jpg,보호중,M,U,겁이많음.,춘천시 동물보호센터,033-245-5351,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원특별자치도,춘천시,033-245-5785
518,http://www.animal.go.kr/files/shelter/2024/04/20240510140576_s.jpg,20240509,일동면 길명리 438-1 인근,[개] 믹스견,갈/흰,2022(년생),18(Kg),경기-포천-2024-00382,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240510140576.jpg,보호중,F,U,코검정. 겁살짝 있음/만지는건 가능. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
519,http://www.animal.go.kr/files/shelter/2024/04/202405101405101_s.jpg,20240509,일동면 길명리 438-1 인근,[개] 믹스견,갈/흰,2022(년생),16.8(Kg),경기-포천-2024-00381,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405101.jpg,보호중,M,N,파란색바탕 노란줄무늬 목줄. 코검정. 겁많음/달래면 만지는거 가능. 꼬리단미안됨. 털때탐. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
520,http://www.animal.go.kr/files/shelter/2024/04/202405101405944[1]_s.jpg,20240509,일동면 길명리 438-1 인근,[개] 믹스견,흰,2022(년생),22(Kg),경기-포천-2024-00380,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405944[1].jpg,보호중,M,N,색바랜 분홍색 파란줄무늬 목줄. 진드기오염. 온순/겁약간/만지는거 가능. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
521,http://www.animal.go.kr/files/shelter/2024/04/202405101405533_s.jpg,20240509,덕계동 덕계공원 인근,[개] 말티즈,흰,2016(년생),2.4(Kg),경기-양주-2024-00262,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405533.jpg,보호중,F,U,넥카라 차고옴. 백내장. 우안 밑부분 상처. 피부질환. 입질있음/만질수 없음. 털 신고인이 미용함/양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도,양주시,031-8082-7362
522,http://www.animal.go.kr/files/shelter/2024/04/202405101805297[1]_s.jpg,20240509,광주시 도척면 궁평리 일대,[개] 믹스견,흰색,2023(년생),10.00(Kg),경기-광주-2024-00222,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101805297[1].jpg,보호중,F,N,"5-22, 칩없음, 겁이 조금 있지만 착한 성격과 예쁜 외모의 아이",광주TNR동물병원초월,031-798-7581,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,경기도,광주시,031-760-4419
523,http://www.animal.go.kr/files/shelter/2024/04/202405101605964_s.jpg,20240509,봉담 하가등리 인근,[개] 믹스견,베이지흰색,2021(년생),15(Kg),경기-화성-2024-00827,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101605964.jpg,보호중,M,N,겁이 많은 편. 사납거나 하진 않음.,남양동물보호센터,031-356-2281,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,경기도,화성시,031-5189-7099
524,http://www.animal.go.kr/files/shelter/2024/04/20240510140552_s.jpg,20240509,전곡읍 선사로 한탄강관광지 일대,[개] 스탠다드 푸들,흰/연갈,2021(년생),17.8(Kg),경기-연천-2024-00216,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240510140552.jpg,보호중,F,U,검정 흰 줄무늬 목줄. 눈곱. 온순/얌전/사람좋아함. 꼬리단미안됨. 털상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,연천군,031-839-2326
525,http://www.animal.go.kr/files/shelter/2024/04/202405100905166_s.jpg,20240509,김포한강 1로 97번길 10-26 인근,[개] 푸들,갈,2009(년생),5.6(Kg),경기-김포-2024-00320,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905166.jpg,종료(반환),M,N,주황색 줄무늬민소매옷. 백내장. 전신 피부질환. 온순/얌전. 꼬리단미됨. 털상태 양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도,김포시,031-5186-4324
526,http://www.animal.go.kr/files/shelter/2024/04/202405100905757_s.jpg,20240509,무능로 169-30,[개] 믹스견,"흰색,검정색",2024(년생),3.65(Kg),경기-안성-2024-00322,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905757.jpg,보호중,F,N,3마리 같이 들어옴 ,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도,안성시,031-678-5493
527,http://www.animal.go.kr/files/shelter/2024/04/202405100905154[1]_s.jpg,20240509,무능로 169-30,[개] 믹스견,김광근,2024(년생),3.65(Kg),경기-안성-2024-00321,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905154[1].jpg,보호중,F,N,3마리 같이 들어옴 ,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도,안성시,031-678-5493
528,http://www.animal.go.kr/files/shelter/2024/04/202405100905736_s.jpg,20240509,무능로 169-30,[개] 믹스견,흰색,2024(년생),3.9(Kg),경기-안성-2024-00320,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905736.jpg,보호중,F,N,3마리 같이 들어옴 ,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동) ,경기도,안성시,031-678-5493
529,http://www.animal.go.kr/files/shelter/2024/04/202405101405736_s.jpg,20240509,탄현면 만우리48 인근,[개] 믹스견,갈,2022(년생),18(Kg),경기-파주-2024-00437,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405736.jpg,보호중,M,N,빨간바탕 노란줄무늬 목줄. 코검정. 겁많음/예민. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,파주시,031-940-4824
530,http://www.animal.go.kr/files/shelter/2024/04/20240510140532_s.jpg,20240509,사릉로 450번길 2,[개] 믹스견,갈색흰색,2019(년생),2.6(Kg),경기-남양주-2024-00391,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240510140532.jpg,종료(반환),F,U,내장칩 있음,남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도,남양주시,031-590-2324
531,http://www.animal.go.kr/files/shelter/2024/04/202405101405813[1]_s.jpg,20240509,오남119 안전센터,[개] 믹스견,갈색,2020(년생),15(Kg),경기-남양주-2024-00390,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405813[1].jpg,종료(안락사),M,N,교통사고 척추골절 내출혈,남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도,남양주시,031-590-2324
532,http://www.animal.go.kr/files/shelter/2024/04/202405091405121_s.jpg,20240509,구산동 582-12 부근,[개] 프렌치 불독,"황색,검정",2019(년생),13(Kg),경기-고양-2024-00396,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091405121.jpg,보호중,F,U,단미,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도,고양시,031-8075-4657
533,http://www.animal.go.kr/files/shelter/2024/04/202405100905629_s.jpg,20240509,광산구 월곡동,[개] 믹스견,갈,2024(60일미만)(년생),2.2(Kg),광주-광산-2024-00258,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905629.jpg,보호중,M,N,24-0444 까비 / 눈과 귀가 동그랗고 귀여움,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시,광산구,062-960-8513
534,http://www.animal.go.kr/files/shelter/2024/04/202405100905444_s.jpg,20240509,광산구 월곡동,[개] 믹스견,흰,2024(60일미만)(년생),1.8(Kg),광주-광산-2024-00257,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905444.jpg,보호중,F,N,24-0443 까미 / 얼룩코가 귀여운 아기강아지,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시,광산구,062-960-8513
535,http://www.animal.go.kr/files/shelter/2024/04/202405091805782_s.jpg,20240509,동수사거리,[개] 푸들,검정,2016(년생),5(Kg),인천-부평-2024-00232,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091805782.jpg,종료(반환),M,Y,유실견추정.칩확인,삼산종합동물병원,032-330-0075,인천광역시 부평구 체육관로 40 (삼산동) ,인천광역시,부평구,032-509-6554
536,http://www.animal.go.kr/files/shelter/2024/04/202405101205897_s.jpg,20240509,미추홀구청,[개] 믹스견,검/갈/흰,2023(년생),6(Kg),인천-미추홀-2024-00170,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101205897.jpg,보호중,M,N,겁많음,인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",인천광역시,미추홀구,032-880-4682
537,http://www.animal.go.kr/files/shelter/2024/04/202405101105671_s.jpg,20240509,철마면 장전리 565,[개] 믹스견,연갈색,2023(년생),13(Kg),부산-기장-2024-00099,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101105671.jpg,보호중,M,N,"겁 많음, 다리 짧음, 연갈색",사단법인 동부,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,부산광역시,기장군,051-709-2891
538,http://www.animal.go.kr/files/shelter/2024/04/202405101005378_s.jpg,20240509,철마면 장전리 565,[개] 믹스견,갈색,2023(년생),12(Kg),부산-기장-2024-00098,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101005378.jpg,보호중,F,U,"겁 많음, 갈색",사단법인 동부,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,부산광역시,기장군,051-709-2891
539,http://www.animal.go.kr/files/shelter/2024/04/202405100905133_s.jpg,20240509,부산진구 부전로111번길 6,[개] 말티즈,흰색,2017(년생),5(Kg),부산-부산진-2024-00141,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905133.jpg,종료(반환),F,U,개체번호 140&흰색&기력저하,동물보호관리협회,010-3344-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,부산광역시,부산진구,051-605-4474
540,http://www.animal.go.kr/files/shelter/2024/04/202405101205100_s.jpg,20240509,신림동인근,[개] 웰시 코기 펨브로크,흰/갈,2018(년생),20(Kg),서울-관악-2024-00093,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101205100.jpg,보호중,F,U,치석있고온순하며잘따르니과도비만상태임,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시,관악구,02-879-6691
541,http://www.animal.go.kr/files/shelter/2024/04/202405101405261_s.jpg,20240509,화랑로 22가길 일대,[개] 푸들,검,2020(년생),3.1(Kg),서울-성북-2024-00067,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101405261.jpg,종료(반환),F,U,코검정. 귀접힘. 온순/얌전/사람좋아함. 털상태양호. 칩있음. 양슬개골.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,서울특별시,성북구,02-2241-3933
